"price","bed","bath","acre_lot","city","state","zip_code","house_size"
235000,"2","2",0.04,"Keansburg","New Jersey",7734,960
599999,"4","3",0.79,"Middletown","New Jersey",7748,3800
725000,"5","3",1.03,"Freehold","New Jersey",7728,3000
1199000,"4","2",0.1,"Brooklyn","New York",11223,1350
849999,"5","3",0.52,"Jackson","New Jersey",8527,2473
599999,"3","1",0.03,"Brooklyn","New York",11235,1032
824900,"5","4",0.91,"Lincroft","New Jersey",7738,2620
949000,"4","4",0.11,"Brick","New Jersey",8723,2960
999000,"3","3",0.1,"Brooklyn","New York",11234,1924
810000,"3","2",0.04,"Brooklyn","New York",11234,1584
299000,"3","1",0.5,"Manalapan","New Jersey",7726,1032
575000,"3","4",0.02,"Middletown","New Jersey",7748,2826
875000,"3","2",0.04,"Brooklyn","New York",11229,1260
369999,"2","2",0.03,"Freehold","New Jersey",7728,1489
725000,"4","2",0.03,"Brooklyn","New York",11235,1460
342900,"3","3",0.02,"Freehold","New Jersey",7728,1646
645000,"4","3",1.53,"Morganville","New Jersey",7751,2688
649900,"4","3",0.73,"Freehold","New Jersey",7728,2294
1149000,"5","3",0.05,"Brooklyn","New York",11235,2708
1150000,"5","3",0.06,"Brooklyn","New York",11229,2040
409900,"3","3",0.11,"Keansburg","New Jersey",7734,1397
975000,"3","2",0.09,"Brooklyn","New York",11234,1440
628000,"4","2",0.04,"Brooklyn","New York",11229,1120
799000,"3","3",0.05,"Old Mill Basin","New York",11234,1815
719000,"3","2",0.04,"Brooklyn","New York",11234,1288
528000,"3","2",0.04,"Brooklyn","New York",11229,1232
1150000,"5","3",0.06,"Brooklyn","New York",11235,2251
798000,"3","2",0.06,"Brooklyn","New York",11234,1184
325000,"2","2",0.01,"Freehold","New Jersey",7728,1293
499000,"4","2",0.11,"Keansburg","New Jersey",7734,1840
495888,"3","2",0.05,"Brooklyn","New York",11235,1040
535000,"5","2",0.5,"Manalapan","New Jersey",7726,2465
1150000,"4","3",0.07,"Belle Harbor","New York",11694,1800
950000,"3","2",0.07,"Far Rockaway","New York",11694,1496
829000,"3","2",0.04,"Brooklyn","New York",11229,1672
1129000,"4","3",0.1,"Brooklyn","New York",11234,1899
329000,"3","1",0.11,"Hazlet","New Jersey",7734,1190
719999,"3","4",0.26,"Jackson","New Jersey",8527,4135
949000,"4","4",0.99,"Holmdel","New Jersey",7733,3941
689000,"4","3",0.17,"Port Monmouth","New Jersey",7758,2712
749000,"3","2",0.04,"Brooklyn","New York",11234,1530
1099000,"7","3",0.05,"Brooklyn","New York",11223,2520
299000,"1","1",0.72,"Brooklyn","New York",11235,680
799000,"2","2",0.04,"Brooklyn","New York",11229,1120
749000,"3","2",0.08,"Brooklyn","New York",11229,1165
1290000,"3","2",0.04,"Brooklyn","New York",11223,1584
312000,"2","2",0.06,"Port Monmouth","New Jersey",7758,1184
599000,"2","2",0.04,"Brooklyn","New York",11235,810
650000,"3","3",0.34,"Hazlet","New Jersey",7730,1756
799999,"4","2",0.07,"Brooklyn","New York",11224,2083
355000,"2","2",0.04,"Middletown","New Jersey",7748,1510
790000,"3","2",0.06,"Brooklyn","New York",11224,1344
675000,"3","3",1.05,"Holmdel","New Jersey",7733,1800
1450000,"7","4",0.06,"Brooklyn","New York",11235,3706
625000,"3","3",1.15,"Jackson","New Jersey",8527,1675
949000,"6","4",0.62,"Middletown","New Jersey",7748,4300
399000,"2","2",0.12,"Freehold","New Jersey",7728,1409
825000,"5","4",0.46,"Manalapan","New Jersey",7726,3052
668000,"3","2",0.03,"Brooklyn","New York",11224,1980
798000,"3","2",0.06,"Brooklyn","New York",11234,1332
1200000,"5","3",0.1,"Belle Harbor","New York",11694,2590
864999,"3","3",0.16,"Freehold","New Jersey",7728,2680
1195000,"5","4",1.12,"Holmdel","New Jersey",7733,4000
550000,"3","2",0.03,"Brooklyn","New York",11235,1216
818000,"4","3",0.03,"Brooklyn","New York",11235,1428
425000,"4","1",0.4,"Hazlet Township","New Jersey",7734,1382
759000,"4","3",0.46,"Jackson","New Jersey",8527,2518
899900,"5","3",0.46,"Morganville","New Jersey",7751,3436
400000,"3","1",0.33,"Brick","New Jersey",8724,1312
525000,"3","2",0.17,"Jackson","New Jersey",8527,2600
699999,"3","2",0.04,"Brooklyn","New York",11229,1024
658000,"4","2",0.05,"Brooklyn","New York",11224,1200
999000,"5","4",1.31,"Jackson","New Jersey",8527,4059
899000,"2","2",0.04,"Brooklyn","New York",11229,1679
375000,"3","1",0.17,"Brick","New Jersey",8723,1360
1440000,"5","4",0.09,"Neponsit","New York",11694,2400
595000,"4","3",0.36,"New Monmouth","New Jersey",7748,1892
675000,"4","4",0.62,"Freehold","New Jersey",7728,2786
790000,"3","3",0.04,"Brooklyn","New York",11229,1785
769000,"4","3",0.23,"Port Monmouth","New Jersey",7758,2800
575000,"2","1",0.04,"Brooklyn","New York",11234,980
355000,"2","2",0.04,"Middletown","New Jersey",7748,1510
669000,"3","3",0.02,"Brooklyn","New York",11235,1640
780000,"4","3",1.05,"Jackson","New Jersey",8527,3242
1050000,"5","2",0.05,"Brooklyn","New York",11235,1280
859000,"4","3",0.54,"Middletown","New Jersey",7748,2716
1149000,"4","3",0.09,"Brooklyn","New York",11234,2792
1049000,"3","3",0.12,"Brooklyn","New York",11234,2644
779000,"3","3",0.05,"Brooklyn","New York",11234,1250
1149500,"5","3",0.04,"Brooklyn","New York",11235,2160
515000,"2","2",1.22,"Rockaway Park","New York",11694,1087
525000,"2","2",0.51,"Brooklyn","New York",11214,1008
1028888,"4","3",0.04,"Brooklyn","New York",11229,1791
1188000,"3","2",0.06,"Brooklyn","New York",11235,2800
988000,"3","3",0.06,"Old Mill Basin","New York",11234,1296
599000,"3","2",0.04,"Brooklyn","New York",11229,1700
1249000,"4","2",1.13,"Brooklyn","New York",11234,2737
1199999,"4","4",0.55,"Jackson","New Jersey",8527,3123
839900,"5","4",0.26,"Holmdel","New Jersey",7733,3343
798000,"3","2",0.04,"Brooklyn","New York",11229,1800
549000,"5","4",0.2,"North Middletown","New Jersey",7748,2397
698000,"3","2",0.04,"Rockaway Park","New York",11694,1332
659000,"3","2",0.06,"Brooklyn","New York",11224,1344
775000,"3","3",0.04,"Brooklyn","New York",11234,1360
949000,"3","2",0.06,"Brooklyn","New York",11234,1845
259000,"2","1",0.04,"Keansburg","New Jersey",7734,1012
899000,"2","2",0.06,"Brooklyn","New York",11223,1024
224999,"2","1",0.17,"Brick","New Jersey",8723,792
415000,"2","2",0.12,"Freehold","New Jersey",7728,1409
858000,"3","3",0.05,"Brooklyn","New York",11234,1350
299888,"3","2",0.11,"Keansburg","New Jersey",7734,1920
848000,"3","2",0.05,"Brooklyn","New York",11229,1854
329900,"3","1",0.76,"Manalapan","New Jersey",7726,1100
385000,"3","3",0.05,"Manalapan","New Jersey",7726,1681
1088000,"3","2",0.05,"Brooklyn","New York",11223,810
725000,"4","3",0.76,"Middletown","New Jersey",7748,2282
824900,"5","4",0.49,"Middletown","New Jersey",7748,3951
449000,"5","2",0.04,"Rockaway Beach","New York",11693,1244
838000,"3","2",0.04,"Brooklyn","New York",11234,1560
1399000,"4","4",0.09,"Brooklyn","New York",11234,2970
1320000,"5","3",0.06,"New York City","New York",11229,2425
225000,"2","1",1.79,"Brooklyn","New York",11229,1000
159000,"1","1",0.01,"Freehold","New Jersey",7728,769
849999,"4","3",0.74,"Jackson","New Jersey",8527,3095
699999,"3","2",0.05,"Brooklyn","New York",11234,1036
849000,"3","3",0.05,"Brooklyn","New York",11234,1106
950000,"5","4",0.75,"Freehold","New Jersey",7728,3203
450000,"3","2",0.23,"Middletown","New Jersey",7748,1498
899000,"5","3",1.03,"Freehold","New Jersey",7728,3717
1249000,"4","2",0.09,"Brooklyn","New York",11235,2106
400000,"1","3",0.12,"Freehold","New Jersey",7728,1586
380000,"3","3",0.14,"Holmdel","New Jersey",7733,1411
395000,"3","3",0.02,"Freehold","New Jersey",7728,1510
1199000,"3","2",0.06,"Brooklyn","New York",11235,1320
775000,"2","2",0.04,"Brooklyn","New York",11234,1592
999999,"3","2",0.06,"Brooklyn","New York",11235,1152
698000,"3","2",0.04,"Brooklyn","New York",11224,1344
699000,"6","4",0.57,"Freehold","New Jersey",7728,3148
1199999,"5","4",0.05,"Brooklyn","New York",11229,2000
699000,"4","2",0.04,"Brooklyn","New York",11229,996
594000,"4","2",0.39,"Middletown","New Jersey",7748,1924
459000,"3","2",0.13,"Jackson","New Jersey",8527,2300
599000,"4","3",0.11,"Keansburg","New Jersey",7734,2800
1395900,"4","4",0.83,"Holmdel","New Jersey",7733,3500
1350000,"5","4",0.13,"Mantoloking","New Jersey",8738,2532
799999,"3","4",0.05,"Holmdel","New Jersey",7733,2358
305000,"2","1",0.11,"Keansburg","New Jersey",7734,1232
375000,"3","1",0.18,"Union Beach","New Jersey",7735,1050
899900,"4","3",0.5,"Middletown","New Jersey",7748,3000
595000,"4","2",0.61,"Middletown","New Jersey",7748,2136
205000,"2","1",0.06,"North Middletown","New Jersey",7748,1052
440000,"4","2",0.51,"Middletown","New Jersey",7748,1594
395000,"3","3",0.02,"Freehold","New Jersey",7728,1718
384900,"3","3",0.02,"Freehold","New Jersey",7728,1636
1090000,"4","3",0.05,"Brooklyn","New York",11229,2012
500000,"2","2",0.22,"Jackson","New Jersey",8527,1900
50000,"2","2",0.11,"Jackson","New Jersey",8527,1032
940000,"5","4",0.83,"Manalapan","New Jersey",7726,3228
499000,"3","2",0.28,"Jackson","New Jersey",8527,2449
245000,"4","2",0.12,"Middletown","New Jersey",7748,1627
825000,"5","3",0.46,"Manalapan","New Jersey",7726,3157
629000,"2","2",0.11,"Freehold","New Jersey",7728,2244
140000,"2","2",0.11,"Jackson","New Jersey",8527,1248
499900,"4","3",0.58,"Freehold","New Jersey",7728,2232
1200000,"4","3",2,"Holmdel","New Jersey",7733,4010
1399000,"5","4",0.74,"Middletown","New Jersey",7748,4000
179900,"1","1",0.06,"Keansburg","New Jersey",7734,740
749900,"5","3",0.94,"Freehold","New Jersey",7728,2700
1150000,"5","4",1.34,"Holmdel","New Jersey",7733,3750
799000,"4","2",0.12,"Brick","New Jersey",8723,2328
575000,"3","2",0.15,"Jackson","New Jersey",8527,2668
469900,"3","3",0.3,"Jackson","New Jersey",8527,3000
1099999,"5","3",0.46,"Jackson","New Jersey",8527,3300
1399888,"4","3",0.06,"Brooklyn","New York",11235,1672
1100000,"3","3",0.05,"Brooklyn","New York",11229,3592
305000,"2","2",0.01,"Manalapan","New Jersey",7726,1051
650000,"6","2",0.96,"Freehold","New Jersey",7728,2620
568000,"2","2",0.12,"Holmdel","New Jersey",7733,1762
650000,"3","2",0.11,"Brick","New Jersey",8723,1638
729000,"5","4",0.11,"Keansburg","New Jersey",7734,3856
405000,"3","2",0.11,"Keansburg","New Jersey",7734,1310
619000,"2","2",0.16,"Manalapan","New Jersey",7726,2070
785000,"4","3",0.11,"Brick","New Jersey",8723,2600
380000,"3","1",0.08,"North Middletown","New Jersey",7748,1197
390000,"3","2",0.17,"Brick","New Jersey",8723,1166
729000,"3","4",0.15,"Marlboro","New Jersey",7746,2551
495000,"3","3",0.3,"Jackson","New Jersey",8527,3200
220000,"2","1",0.01,"Jackson","New Jersey",8527,1033
420000,"5","3",0.15,"Brick","New Jersey",8723,3200
575000,"3","3",0.2,"Jackson","New Jersey",8527,2847
439900,"2","2",0.15,"Jackson","New Jersey",8527,1815
599900,"4","3",0.92,"Holmdel","New Jersey",7733,2667
680000,"4","3",0.42,"Marlboro","New Jersey",7751,2467
595900,"4","3",0.24,"Brick","New Jersey",8724,1889
549000,"4","2",0.25,"Jackson","New Jersey",8527,1633
375000,"3","1",0.61,"Jackson","New Jersey",8527,1690
399900,"3","1",0.11,"Keansburg","New Jersey",7734,1246
324900,"2","3",0.18,"Brick","New Jersey",8723,1442
689000,"4","4",0.46,"Manalapan","New Jersey",7726,2019
300000,"2","1",0.15,"Brick","New Jersey",8723,888
750000,"4","3",0.09,"Staten Island","New York",10312,3025
1300000,"6","4",0.17,"Staten Island","New York",10309,4500
450000,"3","3",0.04,"Staten Island","New York",10307,1800
838000,"4","4",0.08,"Staten Island","New York",10307,2780
289000,"3","2",0.11,"Perth Amboy","New Jersey",8861,1420
599000,"4","3",0.2,"Aberdeen","New Jersey",7747,2550
1453995,"4","4",0.94,"Lincroft","New Jersey",7738,3700
289000,"4","2",0.17,"Hopelawn","New Jersey",8861,1800
500000,"3","2",0.06,"Staten Island","New York",10308,1260
599000,"3","3",0.05,"Staten Island","New York",10308,1392
699900,"4","3",0.37,"Marlboro","New Jersey",7746,2750
665900,"4","3",0.27,"Marlboro","New Jersey",7746,2536
549999,"3","2",0.07,"Staten Island","New York",10312,1420
868000,"3","2",0.28,"Staten Island","New York",10312,800
679000,"3","2",0.09,"Staten Island","New York",10309,1880
675000,"6","4",0.05,"Staten Island","New York",10308,1950
638000,"3","2",0.12,"Staten Island","New York",10308,1296
174900,"1","1",0.06,"Perth Amboy","New Jersey",8861,882
305000,"3","2",0.11,"Hopelawn","New Jersey",8861,1250
439000,"3","2",0.05,"Staten Island","New York",10308,1170
1450000,"4","4",0.14,"Staten Island","New York",10307,3069
599900,"4","3",0.11,"Cliffwood Beach","New Jersey",7735,2000
819000,"5","4",0.1,"Staten Island","New York",10309,2736
975000,"7","4",0.24,"Long Branch","New Jersey",7740,3741
929000,"5","4",0.16,"Staten Island","New York",10309,2262
1100000,"3","3",0.17,"Brielle","New Jersey",8730,2624
430000,"3","2",0.86,"Morganville","New Jersey",7751,1412
337500,"3","1",0.21,"Keyport","New Jersey",7735,756
429000,"3","2",0.21,"Keyport","New Jersey",7735,1810
204900,"1","1",0.01,"Edison","New Jersey",8837,990
495000,"3","2",0.1,"Metuchen","New Jersey",8840,1470
280000,"2","2",0.03,"Manalapan","New Jersey",7726,1130
698000,"3","2",0.1,"Staten Island","New York",10312,1800
704900,"3","3",0.2,"Old Bridge","New Jersey",8857,2460
700000,"6","2",0.1,"Staten Island","New York",10312,1550
1199000,"4","4",0.1,"Staten Island","New York",10307,3718
255000,"2","1",0.21,"Union Beach","New Jersey",7735,1400
199000,"1","1",0.06,"Perth Amboy","New Jersey",8861,600
639900,"3","3",0.07,"Staten Island","New York",10309,1500
599900,"3","1",0.05,"Staten Island","New York",10312,1260
648000,"5","4",0.22,"Matawan","New Jersey",7747,3147
948000,"4","4",0.11,"Staten Island","New York",10312,2400
599900,"3","3",0.11,"Staten Island","New York",10312,1366
1100000,"3","4",0.09,"Staten Island","New York",10309,3346
268900,"3","1",0.06,"Perth Amboy","New Jersey",8861,1057
450000,"4","2",0.11,"Union Beach","New Jersey",7735,2200
349000,"3","1",0.08,"Perth Amboy","New Jersey",8861,2064
649000,"3","2",0.28,"Staten Island","New York",10309,2075
1000000,"4","1",0.13,"Staten Island","New York",10312,859
229900,"2","3",0.01,"Englishtown","New Jersey",7726,1332
519000,"3","2",0.03,"Staten Island","New York",10309,1642
405000,"3","3",0.13,"Fords","New Jersey",8863,1144
549000,"3","2",0.08,"Staten Island","New York",10309,2108
399000,"3","2",0.06,"South Amboy","New Jersey",8879,1518
205000,"3","1",0.11,"Perth Amboy","New Jersey",8861,1161
559000,"2","1",0.13,"Staten Island","New York",10307,1121
359900,"3","3",0.1,"Perth Amboy","New Jersey",8861,2414
329000,"2","1",0.1,"Staten Island","New York",10309,912
389000,"5","3",0.17,"Union Beach","New Jersey",7735,2200
315000,"3","2",0.05,"Keyport","New Jersey",7735,1321
335000,"2","2",0.02,"South Amboy","New Jersey",8879,1445
399900,"3","2",0.11,"Matawan","New Jersey",7747,1459
450000,"4","2",0.14,"Edison","New Jersey",8837,1666
469900,"4","2",0.15,"Fords","New Jersey",8863,1800
599900,"4","3",0.2,"Matawan","New Jersey",7747,2220
475000,"4","3",0.27,"Edison","New Jersey",8837,1604
1529000,"3","3",0.64,"Brielle","New Jersey",8730,4500
275000,"3","1",0.06,"Perth Amboy","New Jersey",8861,1081
419000,"3","3",0.05,"Old Bridge","New Jersey",8857,1661
900000,"4","4",0.24,"Morganville","New Jersey",7751,2914
544900,"3","3",0.09,"Old Bridge","New Jersey",8879,1750
569000,"5","4",0.34,"Aberdeen","New Jersey",7747,2564
585000,"4","2",0.25,"Long Branch","New Jersey",7740,1698
1250000,"3","4",0.09,"Staten Island","New York",10312,2400
1399000,"3","3",0.14,"Staten Island","New York",10312,3100
729000,"5","2",0.15,"Staten Island","New York",10307,880
695000,"3","3",0.06,"Staten Island","New York",10312,1344
899999,"4","3",0.19,"Staten Island","New York",10312,1360
869000,"4","2",0.1,"Staten Island","New York",10312,1981
399000,"3","3",0.11,"South Amboy","New Jersey",8879,1320
710000,"3","2",0.08,"Staten Island","New York",10309,2420
825000,"3","2",0.25,"Staten Island","New York",10309,1764
429900,"4","2",0.08,"Perth Amboy","New Jersey",8861,1690
525000,"2","2",0.03,"Staten Island","New York",10312,1427
639000,"3","2",0.24,"Metuchen","New Jersey",8840,1328
620000,"3","1",0.05,"Staten Island","New York",10307,1467
699800,"3","2",0.09,"Staten Island","New York",10312,1800
1200000,"3","4",0.09,"Staten Island","New York",10309,3346
958000,"3","3",0.08,"Staten Island","New York",10307,1800
699000,"4","3",0.17,"Woodbridge","New Jersey",8861,2275
699000,"3","4",0.04,"Staten Island","New York",10309,1680
1450000,"4","4",0.17,"Staten Island","New York",10312,2669
1350000,"4","4",0.14,"Staten Island","New York",10312,2669
888000,"4","4",0.07,"Staten Island","New York",10309,2400
1060000,"6","4",0.48,"Manalapan","New Jersey",7726,3885
399900,"4","3",0.2,"Howell","New Jersey",7731,1826
649000,"4","3",0.46,"Manalapan","New Jersey",7726,2698
865000,"4","2",0.1,"Staten Island","New York",10308,2098
999999,"6","3",0.38,"Morganville","New Jersey",7751,3610
475000,"4","2",0.17,"Old Bridge","New Jersey",8857,1652
599000,"3","4",0.11,"Metuchen","New Jersey",8840,1488
685000,"5","3",0.64,"Manalapan","New Jersey",7726,2910
649900,"4","3",0.17,"Union Beach","New Jersey",7735,2400
829900,"3","4",0.06,"Staten Island","New York",10308,1483
829900,"3","4",0.06,"Staten Island","New York",10308,1483
549000,"4","2",0.15,"Old Bridge","New Jersey",8857,1904
647999,"3","2",0.07,"Staten Island","New York",10312,1148
879999,"3","3",0.09,"Staten Island","New York",10309,1980
399000,"3","1",0.18,"Union Beach","New Jersey",7735,1218
719000,"4","3",0.33,"Metuchen","New Jersey",8840,2116
1395000,"5","4",0.18,"Staten Island","New York",10312,2480
225000,"2","1",0.01,"Manalapan","New Jersey",7726,1130
335000,"4","2",0.12,"South Amboy","New Jersey",8879,1305
549000,"3","3",0.28,"Matawan","New Jersey",7747,2446
599000,"3","3",0.04,"Staten Island","New York",10309,1740
649000,"4","3",0.23,"New Monmouth","New Jersey",7748,2800
874900,"3","2",0.09,"Staten Island","New York",10312,2016
999900,"4","4",0.09,"Staten Island","New York",10307,2340
695000,"4","4",0.14,"Old Bridge","New Jersey",7747,2317
599999,"4","3",0.41,"Old Bridge","New Jersey",8857,2062
1089888,"3","2",0.18,"Staten Island","New York",10309,2600
349000,"1","2",1.19,"Perth Amboy","New Jersey",8861,1023
670000,"4","3",0.12,"Old Bridge Township","New Jersey",8857,2357
535000,"4","2",0.18,"Aberdeen","New Jersey",7747,1795
620000,"4","3",0.63,"Manalapan","New Jersey",7726,2009
625000,"3","4",0.13,"Old Bridge","New Jersey",7747,2068
310000,"2","1",0.04,"Old Bridge","New Jersey",7747,1214
1349000,"4","4",0.29,"Staten Island","New York",10309,3350
625000,"3","3",0.15,"Metuchen","New Jersey",8840,2065
275000,"2","2",0.01,"Manalapan","New Jersey",7726,1130
280000,"2","2",0.03,"Manalapan","New Jersey",7726,1143
415000,"3","1",0.11,"Hazlet","New Jersey",7730,1161
400000,"2","2",0.02,"Manalapan","New Jersey",7726,1604
825000,"3","3",0.17,"Manalapan","New Jersey",7726,3386
379500,"3","3",0.03,"Freehold","New Jersey",7728,1400
700000,"4","4",0.35,"Howell","New Jersey",7731,2772
535000,"4","3",0.57,"Leonardo","New Jersey",7737,2672
829000,"3","3",0.48,"Little Silver","New Jersey",7739,2206
475000,"4","2",0.32,"Matawan","New Jersey",7747,1905
535500,"3","4",0.03,"Middletown","New Jersey",7748,2200
599900,"6","2",0.14,"North Middletown","New Jersey",7748,1600
265000,"3","2",0.48,"Manalapan","New Jersey",7726,1785
369900,"3","1",0.52,"Manalapan","New Jersey",7726,1380
399000,"4","3",0.92,"Howell","New Jersey",7731,1038
656500,"4","3",1.21,"Howell","New Jersey",7731,2515
425000,"2","2",0.67,"Holmdel","New Jersey",7733,1381
350000,"5","2",0.11,"Union Beach","New Jersey",7735,1852
675000,"4","3",0.26,"Keyport","New Jersey",7735,3000
699000,"6","4",0.13,"Keyport","New Jersey",7735,4146
504000,"3","2",0.14,"Howell","New Jersey",7731,2010
529900,"4","3",0.34,"Howell","New Jersey",7731,1932
729999,"4","3",0.48,"Marlboro","New Jersey",7746,2415
365000,"3","2",0.09,"Matawan","New Jersey",7747,1747
399500,"3","2",0.03,"Matawan","New Jersey",7747,1351
365000,"3","2",0.24,"Long Branch","New Jersey",7740,1500
1184900,"4","4",1.06,"Freehold","New Jersey",7728,3725
375000,"2","2",0.09,"Freehold","New Jersey",7728,1291
295000,"2","3",0.03,"Freehold","New Jersey",7728,1210
395000,"4","3",0.48,"Freehold","New Jersey",7728,1870
569000,"3","3",0.03,"Manalapan","New Jersey",7726,1995
859000,"5","4",0.69,"Manalapan","New Jersey",7726,4180
729000,"4","3",0.16,"Manalapan","New Jersey",7726,3253
